jtid,jobid,submitTime,launchTime,finishTime,status,numMaps,numReduces,finMaps,finReduces,failMaps,failReduces
201011102251,2894,1289873803326,1289873806271,1289873831357,0,1,1,1,1,0,0
201011102251,2895,1289873836977,1289873842170,1289873866431,0,8,1,8,1,0,0
201011102251,2896,1289873875903,1289873883687,1289873908360,0,1,1,1,1,0,0
201011102251,2897,1289873914419,1289873924593,1289873949361,0,8,1,8,1,0,0
201011102251,2898,1289873958385,1289873965502,1289873989630,0,1,1,1,1,0,0
201011102251,2899,1289873996428,1289874001405,1289874025661,0,8,1,8,1,0,0
201011102251,2900,1289874035378,1289874042509,1289874066650,0,1,1,1,1,0,0
201011102251,2901,1289874072957,1289874078457,1289874102880,0,8,1,8,1,0,0
201011102251,2902,1289874111813,1289874119420,1289874143707,0,1,1,1,1,0,0
201011102251,2903,1289874149816,1289874160365,1289874185139,0,8,1,8,1,0,0
201011102251,2904,1289874194660,1289874206425,1289874230768,0,1,1,1,1,0,0
201011102251,2905,1289874237945,1289874242374,1289874266658,0,8,1,8,1,0,0
201011102251,2906,1289874275873,1289874283314,1289874308310,0,1,1,1,1,0,0
201011102251,2907,1289874314396,1289874319219,1289874343441,0,8,1,8,1,1,0
201011102251,2908,1289874352232,1289874360130,1289874384617,0,1,1,1,1,0,0
201011102251,2909,1289874390639,1289874401061,1289874426308,0,8,1,8,1,0,0
201011102251,2910,1289874435465,1289874442142,1289874466695,0,1,1,1,1,0,0
201011102251,2911,1289874472230,1289874478061,1289874503402,0,8,1,8,1,0,0
201011102251,2912,1289874512357,1289874519041,1289874543377,0,1,1,1,1,0,0
201011102251,2913,1289874549023,1289874555261,1289874580027,0,8,1,8,1,0,0
201011102251,2914,1289874588979,1289874596177,1289874621005,0,1,1,1,1,0,0
201011102251,2915,1289874626849,1289874632087,1289874656468,0,8,1,8,1,0,0
201011102251,2916,1289874665948,1289874672988,1289874697186,0,1,1,1,1,0,0
201011102251,2917,1289874703572,1289874708926,1289874733224,0,8,1,8,1,0,0
201011102251,2918,1289874742674,1289874749900,1289874774004,0,1,1,1,1,0,0
201011102251,2919,1289874780356,1289874785841,1289874810034,0,8,1,8,1,0,0
201011102251,2920,1289874819193,1289874826778,1289874850883,0,1,1,1,1,0,0
201011102251,2921,1289874856895,1289874862686,1289874887027,0,8,1,8,1,0,0
201011102251,2922,1289874896034,1289874903595,1289874927697,0,1,1,1,1,0,0
201011102251,2923,1289874933665,1289874939506,1289874963863,0,8,1,8,1,0,0
201011102251,2924,1289874973486,1289874980424,1289875004581,0,1,1,1,1,0,0
201011102251,2925,1289875011599,1289875021319,1289875045823,0,8,1,8,1,0,0
201011102251,2926,1289875055021,1289875062237,1289875088030,0,1,1,1,1,0,0
201011102251,2927,1289875093669,1289875098150,1289875122490,0,8,1,8,1,0,0
201011102251,2928,1289875132337,1289875139064,1289875163513,0,1,1,1,1,0,0
201011102251,2929,1289875169225,1289875174964,1289875200438,0,8,1,8,1,0,0
201011102251,2930,1289875209241,1289875219135,1289875243253,0,1,1,1,1,0,0
201011102251,2931,1289875249496,1289875255035,1289875279524,0,8,1,8,1,0,0
201011102251,2932,1289875288593,1289875295965,1289875321236,0,1,1,1,1,0,0
201011102251,2933,1289875327473,1289875336864,1289875361664,0,8,1,8,1,0,0
201011102251,2934,1289875370642,1289875377787,1289875402764,0,1,1,1,1,0,0
201011102251,2935,1289875408295,1289875413687,1289875438058,0,8,1,8,1,1,0
201011102251,2936,1289875450323,1289875459606,1289875485684,0,1,1,1,1,0,0
201011102251,2937,1289875492109,1289875500514,1289875524959,0,8,1,8,1,0,0
201011102251,2938,1289875533926,1289875541423,1289875565542,0,1,1,1,1,0,0
201011102251,2939,1289875573515,1289875582666,1289875607622,0,8,1,8,1,0,0
201011102251,2940,1289875616547,1289875618552,1289875644729,0,1,1,1,1,0,0
201011102251,2941,1289875651151,1289875654453,1289875680745,0,8,1,8,1,0,0
201011102251,2942,1289875690141,1289875695340,1289875719932,0,1,1,1,1,0,0
201011102251,2943,1289875726025,1289875731256,1289875756178,0,8,1,8,1,0,0
201011102251,2944,1289875764883,1289875772171,1289875796264,0,1,1,1,1,0,0
201011102251,2945,1289875802719,1289875813086,1289875838343,0,8,1,8,1,0,0
201011102251,2946,1289875848432,1289875862881,1289875887077,0,1,1,1,1,0,0
201011102251,2947,1289875893199,1289875899717,1289875924210,0,8,1,8,1,0,0
201011102251,2948,1289875933257,1289875940627,1289875965157,0,1,1,1,1,0,0
201011102251,2949,1289875971062,1289875976556,1289876000892,0,8,1,8,1,0,0
201011102251,2950,1289876009949,1289876017488,1289876041773,0,1,1,1,1,0,0
201011102251,2951,1289876047736,1289876058387,1289876083365,0,8,1,8,1,0,0
201011102251,2952,1289876092804,1289876099520,1289876123815,0,1,1,1,1,0,0
201011102251,2953,1289876129701,1289876135441,1289876160692,0,8,1,8,1,0,0
201011102251,2954,1289876169838,1289876176525,1289876200811,0,1,1,1,1,0,0
201011102251,2955,1289876206556,1289876212440,1289876237585,0,8,1,8,1,0,0
201011102251,2956,1289876246374,1289876253373,1289876277456,0,1,1,1,1,0,0
201011102251,2957,1289876283962,1289876290306,1289876315168,0,8,1,8,1,0,0
201011102251,2958,1289876324023,1289876331200,1289876355799,0,1,1,1,1,0,0
201011102251,2959,1289876361949,1289876367118,1289876391354,0,8,1,8,1,0,0
201011102251,2960,1289876400918,1289876408036,1289876429354,0,1,1,1,1,0,0
201011102251,2961,1289876435580,1289876444045,1289876468244,0,8,1,8,1,0,0
201011102251,2962,1289876478429,1289876485142,1289876509539,0,1,1,1,1,0,0
201011102251,2963,1289876515753,1289876521038,1289876545650,0,8,1,8,1,0,0
201011102251,2964,1289876554278,1289876561952,1289876583350,0,1,1,1,1,0,0
201011102251,2965,1289876589071,1289876597875,1289876634232,0,1,1,1,1,0,0
201011102251,2966,1289876640020,1289876648805,1289876697304,0,8,1,8,1,0,0
201011102251,2967,1289876706202,1289876709718,1289876734206,0,1,1,1,1,0,0
201011102251,2968,1289876740170,1289876745617,1289876768273,0,8,1,8,1,0,0
201011102251,2969,1289876777908,1289876786552,1289876810663,0,1,1,1,1,0,0
201011102251,2970,1289876816529,1289876822788,1289876847516,0,8,1,8,1,0,0
201011102251,2971,1289876856629,1289876863699,1289876888964,0,1,1,1,1,0,0
201011102251,2972,1289876895363,1289876899596,1289876923969,0,8,1,8,1,0,0
201011102251,2973,1289876933409,1289876940543,1289876965780,0,1,1,1,1,0,0
201011102251,2974,1289876972661,1289876976445,1289877000732,0,8,1,8,1,0,0
201011102251,2975,1289877009832,1289877017366,1289877041485,0,1,1,1,1,0,0
201011102251,2976,1289877047919,1289877059610,1289877083712,0,8,1,8,1,0,0
201011102251,2977,1289877093282,1289877100511,1289877124624,0,1,1,1,1,0,0
201011102251,2978,1289877131108,1289877136421,1289877160680,0,8,1,8,1,0,0
201011102251,2979,1289877170467,1289877177344,1289877201556,0,1,1,1,1,0,0
201011102251,2980,1289877209496,1289877218250,1289877242364,0,8,1,8,1,0,0
201011102251,2981,1289877251508,1289877259158,1289877283451,0,1,1,1,1,0,0
201011102251,2982,1289877289562,1289877295067,1289877319318,0,8,1,8,1,0,0
201011102251,2983,1289877328500,1289877335971,1289877360213,0,1,1,1,1,0,0
201011102251,2984,1289877366117,1289877371888,1289877396225,0,8,1,8,1,0,0
201011102251,2985,1289877405344,1289877412820,1289877436946,0,1,1,1,1,0,0
201011102251,2986,1289877454900,1289877463733,1289877488116,0,8,1,8,1,0,0
201011102251,2987,1289877497734,1289877504631,1289877528960,0,1,1,1,1,0,0
201011102251,2988,1289877535342,1289877540526,1289877565327,0,8,1,8,1,0,0
201011102251,2989,1289877580129,1289877586434,1289877612959,0,1,1,1,1,0,0
201011102251,2990,1289877619152,1289877627358,1289877652246,0,8,1,8,1,0,0
201011102251,2991,1289877661076,1289877668281,1289877692572,0,1,1,1,1,0,0
201011102251,2992,1289877699037,1289877709204,1289877734474,0,8,1,8,1,0,0
201011102251,2993,1289877744261,1289877755114,1289877779720,0,1,1,1,1,0,0
201011102251,2994,1289877786318,1289877791035,1289877815902,0,8,1,8,1,0,0
201011102251,2995,1289877834394,1289877841969,1289877866080,0,1,1,1,1,0,0
201011102251,2996,1289877872083,1289877877895,1289877902129,0,8,1,8,1,0,0
201011102251,2997,1289877911207,1289877918794,1289877944259,0,1,1,1,1,0,0
201011102251,2998,1289877950607,1289877959697,1289877985993,0,8,1,8,1,0,0
201011102251,2999,1289877995697,1289878005607,1289878031075,0,1,1,1,1,0,0
201011102251,3000,1289878038169,1289878041509,1289878067244,0,8,1,8,1,0,0
201011102251,3001,1289878076240,1289878083549,1289878110583,0,1,1,1,1,0,0
201011102251,3002,1289878117322,1289878124457,1289878149730,0,8,1,8,1,0,0
201011102251,3003,1289878159268,1289878165514,1289878192113,0,1,1,1,1,0,0
201011102251,3004,1289878198120,1289878201483,1289878226110,0,8,1,8,1,0,0
201011102251,3005,1289878235686,1289878242502,1289878267692,0,1,1,1,1,0,0
201011102251,3006,1289878273708,1289878278437,1289878303818,0,8,1,8,1,0,0
201011102251,3007,1289878312815,1289878319506,1289878343904,0,1,1,1,1,0,0
201011102251,3008,1289878349701,1289878360421,1289878387032,0,8,1,8,1,0,0
201011102251,3009,1289878396894,1289878406346,1289878432197,0,1,1,1,1,0,0
201011102251,3010,1289878438589,1289878442249,1289878468315,0,8,1,8,1,0,0
201011102251,3011,1289878477674,1289878483145,1289878507573,0,1,1,1,1,0,0
201011102251,3012,1289878513657,1289878519037,1289878543823,0,8,1,8,1,0,0
201011102251,3013,1289878553573,1289878560254,1289878584747,0,1,1,1,1,0,0
201011102251,3014,1289878590586,1289878608964,1289878633804,0,8,1,8,1,0,0
201011102251,3015,1289878643581,1289878649876,1289878676101,0,1,1,1,1,0,0
201011102251,3016,1289878682458,1289878690783,1289878718470,0,8,1,8,1,1,0
201011102251,3017,1289878728197,1289878736700,1289878760867,0,1,1,1,1,0,0
201011102251,3018,1289878767060,1289878772629,1289878796865,0,8,1,8,1,0,0
201011102251,3019,1289878806037,1289878813562,1289878837940,0,1,1,1,1,0,0
201011102251,3020,1289878844197,1289878849596,1289878873741,0,8,1,8,1,0,0
201011102251,3021,1289878883380,1289878890506,1289878911599,0,1,1,1,1,0,0
201011102251,3022,1289878918132,1289878926459,1289878950780,0,8,1,8,1,0,0
201011102251,3023,1289878960507,1289878967403,1289878991718,0,1,1,1,1,0,0
201011102251,3024,1289878998234,1289879003314,1289879027717,0,8,1,8,1,0,0
201011102251,3025,1289879037129,1289879044245,1289879068441,0,1,1,1,1,0,0
201011102251,3026,1289879074818,1289879080163,1289879104528,0,8,1,8,1,0,0
201011102251,3027,1289879113437,1289879121082,1289879142320,0,1,1,1,1,0,0
201011102251,3028,1289879148198,1289879157121,1289879208550,0,1,1,1,1,0,0
201011102251,3029,1289879214318,1289879218038,1289879281773,0,8,1,8,1,0,0
201011102251,3030,1289879291567,1289879298942,1289879323040,0,1,1,1,1,0,0
201011102251,3031,1289879329611,1289879334848,1289879359241,0,8,1,8,1,0,0
201011102251,3032,1289879368763,1289879375742,1289879399824,0,1,1,1,1,0,0
201011102251,3033,1289879406479,1289879416640,1289879441103,0,8,1,8,1,0,0
201011102251,3034,1289879450961,1289879462696,1289879488013,0,1,1,1,1,0,0
201011102251,3035,1289879499672,1289879503588,1289879527738,0,8,1,8,1,0,0
201011102251,3036,1289879537232,1289879544498,1289879576029,0,1,1,1,1,0,0
201011102251,3037,1289879582196,1289879590400,1289879615248,0,8,1,8,1,0,0
201011102251,3038,1289879624216,1289879631314,1289879655610,0,1,1,1,1,0,0
201011102251,3039,1289879661990,1289879672235,1289879697505,0,8,1,8,1,1,0
201011102251,3040,1289879707075,1289879718323,1289879742742,0,1,1,1,1,0,0
201011102251,3041,1289879749000,1289879754226,1289879778883,0,8,1,8,1,0,0
201011102251,3042,1289879788025,1289879795175,1289879819306,0,1,1,1,1,0,0
201011102251,3043,1289879825793,1289879831095,1289879855442,0,8,1,8,1,0,0
201011102251,3044,1289879864921,1289879872001,1289879896283,0,1,1,1,1,0,0
201011102251,3045,1289879902670,1289879912911,1289879937006,0,8,1,8,1,0,0
201011102251,3046,1289879946984,1289879953826,1289879978203,0,1,1,1,1,0,0
201011102251,3047,1289879984706,1289879989743,1289880014246,0,8,1,8,1,0,0
201011102251,3048,1289880023592,1289880030642,1289880054935,0,1,1,1,1,0,0
201011102251,3049,1289880061671,1289880071584,1289880095933,0,8,1,8,1,0,0
201011102251,3050,1289880105227,1289880112584,1289880137975,0,1,1,1,1,0,0
201011102251,3051,1289880144134,1289880148506,1289880172680,0,8,1,8,1,0,0
201011102251,3052,1289880182373,1289880189448,1289880220847,0,1,1,1,1,0,0
201011102251,3053,1289880227183,1289880235358,1289880259968,0,8,1,8,1,0,0
201011102251,3054,1289880269200,1289880276270,1289880300461,0,1,1,1,1,0,0
201011102251,3055,1289880307151,1289880317179,1289880341406,0,8,1,8,1,0,0
201011102251,3056,1289880350975,1289880358101,1289880382399,0,1,1,1,1,0,0
201011102251,3057,1289880388877,1289880393999,1289880418382,0,8,1,8,1,0,0
201011102251,3058,1289880429109,1289880434903,1289880459109,0,1,1,1,1,0,0
201011102251,3059,1289880465179,1289880470819,1289880495322,0,8,1,8,1,0,0
201011102251,3060,1289880505692,1289880511939,1289880536891,0,1,1,1,1,0,0
201011102251,3061,1289880542581,1289880552872,1289880583773,0,8,1,8,1,1,0
201011102251,3062,1289880593636,1289880603773,1289880628181,0,1,1,1,1,0,0
201011102251,3063,1289880634396,1289880639720,1289880664382,0,8,1,8,1,0,0
201011102251,3064,1289880673618,1289880680659,1289880710855,0,1,1,1,1,0,0
201011102251,3065,1289880717455,1289880726593,1289880751697,0,8,1,8,1,0,0
201011102251,3066,1289880761905,1289880773664,1289880800109,0,1,1,1,1,0,0
201011102251,3067,1289880806978,1289880809584,1289880833922,0,8,1,8,1,0,0
201011102251,3068,1289880843125,1289880850497,1289880875772,0,1,1,1,1,0,0
201011102251,3069,1289880882147,1289880886419,1289880911985,0,8,1,8,1,0,0
201011102251,3070,1289880921268,1289880927534,1289880952261,0,1,1,1,1,0,0
201011102251,3071,1289880958194,1289880968452,1289880993422,0,8,1,8,1,0,0
201011102251,3072,1289881002379,1289881009370,1289881033469,0,1,1,1,1,0,0
201011102251,3073,1289881040179,1289881045276,1289881069588,0,8,1,8,1,0,0
201011102251,3074,1289881079195,1289881086211,1289881110495,0,1,1,1,1,0,0
201011102251,3075,1289881116858,1289881122109,1289881146820,0,8,1,8,1,0,0
201011102251,3076,1289881156002,1289881163154,1289881187264,0,1,1,1,1,0,0
201011102251,3077,1289881194943,1289881204064,1289881231961,0,8,1,8,1,0,0
201011102251,3078,1289881241363,1289881245013,1289881269446,0,1,1,1,1,0,0
201011102251,3079,1289881275258,1289881280981,1289881306536,0,8,1,8,1,0,0
201011102251,3080,1289881316327,1289881321900,1289881347354,0,1,1,1,1,0,0
201011102251,3081,1289881353385,1289881362806,1289881387404,0,8,1,8,1,0,0
201011102251,3082,1289881396435,1289881403714,1289881429304,0,1,1,1,1,0,0
201011102251,3083,1289881436577,1289881444628,1289881470621,0,8,1,8,1,0,0
201011102251,3084,1289881479534,1289881485792,1289881510722,0,1,1,1,1,0,0
201011102251,3085,1289881516430,1289881521711,1289881547486,0,8,1,8,1,0,0
201011102251,3086,1289881557060,1289881562621,1289881586702,0,1,1,1,1,0,0
201011102251,3087,1289881592825,1289881598542,1289881622879,0,8,1,8,1,0,0
201011102251,3088,1289881631975,1289881639438,1289881665072,0,1,1,1,1,0,0
201011102251,3089,1289881671813,1289881680351,1289881705925,0,8,1,8,1,0,0
201011102251,3090,1289881715771,1289881721258,1289881746842,0,1,1,1,1,0,0
201011102251,3091,1289881753471,1289881757169,1289881781556,0,8,1,8,1,1,0
201011102251,3092,1289881790587,1289881798103,1289881822219,0,1,1,1,1,0,0
201011102251,3093,1289881828381,1289881834022,1289881858404,0,8,1,8,1,0,0
201011102251,3094,1289881867582,1289881874926,1289881899165,0,1,1,1,1,0,0
201011102251,3095,1289881905929,1289881910847,1289881935295,0,8,1,8,1,0,0
201011102251,3096,1289881944908,1289881951753,1289881976163,0,1,1,1,1,0,0
201011102251,3097,1289881982570,1289881987656,1289882012364,0,8,1,8,1,0,0
201011102251,3098,1289882021561,1289882028570,1289882052795,0,1,1,1,1,0,0
201011102251,3099,1289882059289,1289882069480,1289882093750,0,8,1,8,1,0,0
201011102251,3100,1289882110342,1289882120381,1289882146013,0,1,1,1,1,0,0
201011102251,3101,1289882152593,1289882156279,1289882180593,0,8,1,8,1,0,0
201011102251,3102,1289882189707,1289882197175,1289882221361,0,1,1,1,1,0,0
201011102251,3103,1289882227386,1289882233083,1289882257498,0,8,1,8,1,0,0
201011102251,3104,1289882266621,1289882274005,1289882298434,0,1,1,1,1,0,0
201011102251,3105,1289882304662,1289882314921,1289882340285,0,8,1,8,1,0,0
201011102251,3106,1289882349778,1289882361017,1289882385425,0,1,1,1,1,0,0
201011102251,3107,1289882391843,1289882396929,1289882421675,0,8,1,8,1,0,0
201011102251,3108,1289882430849,1289882438027,1289882462824,0,1,1,1,1,0,0
201011102251,3109,1289882468633,1289882473955,1289882498295,0,8,1,8,1,0,0
201011102251,3110,1289882507753,1289882514887,1289882539312,0,1,1,1,1,0,0
201011102251,3111,1289882545506,1289882555823,1289882581047,0,8,1,8,1,0,0
201011102251,3112,1289882590883,1289882601744,1289882626393,0,1,1,1,1,0,0
201011102251,3113,1289882632572,1289882637677,1289882662664,0,8,1,8,1,0,0
201011102251,3114,1289882671620,1289882678612,1289882702812,0,1,1,1,1,0,0
201011102251,3115,1289882709389,1289882714542,1289882738857,0,8,1,8,1,0,0
201011102251,3116,1289882748405,1289882755485,1289882779783,0,1,1,1,1,0,0
201011102251,3117,1289882787209,1289882796425,1289882821306,0,8,1,8,1,0,0
201011102251,3118,1289882830425,1289882837359,1289882861670,0,1,1,1,1,0,0
201011102251,3119,1289882868144,1289882873304,1289882897754,0,8,1,8,1,0,0
201011102251,3120,1289882907156,1289882914244,1289882938374,0,1,1,1,1,0,0
201011102251,3121,1289882946238,1289882955162,1289882979247,0,8,1,8,1,0,0
201011102251,3122,1289882988270,1289882996104,1289883020487,0,1,1,1,1,0,0
201011102251,3123,1289883033801,1289883042110,1289883069124,0,8,1,8,1,0,0
201011102251,3124,1289883078016,1289883083063,1289883109071,0,1,1,1,1,0,0
201011102251,3125,1289883114778,1289883119002,1289883145975,0,8,1,8,1,0,0
201011102251,3126,1289883154987,1289883159931,1289883185993,0,1,1,1,1,0,0
201011102251,3127,1289883191712,1289883200876,1289883225760,0,8,1,8,1,0,0
201011102251,3128,1289883234812,1289883241821,1289883266031,0,1,1,1,1,0,0
201011102251,3129,1289883272592,1289883277961,1289883302055,0,8,1,8,1,0,0
201011102251,3130,1289883311911,1289883318898,1289883343501,0,1,1,1,1,0,0
201011102251,3131,1289883349665,1289883354828,1289883379766,0,8,1,8,1,0,0
201011102251,3132,1289883388589,1289883395774,1289883419997,0,1,1,1,1,0,0
201011102251,3133,1289883426386,1289883436705,1289883461951,0,8,1,8,1,0,0
201011102251,3134,1289883471535,1289883477824,1289883502586,0,1,1,1,1,0,0
201011102251,3135,1289883508560,1289883513775,1289883538096,0,8,1,8,1,0,0
201011102251,3136,1289883547701,1289883554693,1289883578989,0,1,1,1,1,0,0
201011102251,3137,1289883586332,1289883595632,1289883620362,0,8,1,8,1,1,0
201011102251,3138,1289883629525,1289883636666,1289883662637,0,1,1,1,1,0,0
201011102251,3139,1289883668335,1289883677625,1289883702487,0,8,1,8,1,1,0
201011102251,3140,1289883711484,1289883718568,1289883743608,0,1,1,1,1,0,0
201011102251,3141,1289883749326,1289883754507,1289883780575,0,8,1,8,1,0,0
201011102251,3142,1289883790434,1289883795445,1289883819758,0,1,1,1,1,0,0
201011102251,3143,1289883826146,1289883831386,1289883855733,0,8,1,8,1,0,0
201011102251,3144,1289883865473,1289883872341,1289883896486,0,1,1,1,1,0,0
201011102251,3145,1289883902481,1289883913317,1289883937614,0,8,1,8,1,0,0
201011102251,3146,1289883947060,1289883949277,1289883973468,0,1,1,1,1,0,0
201011102251,3147,1289883979907,1289883985229,1289884009403,0,8,1,8,1,0,0
201011102251,3148,1289884019069,1289884026163,1289884050260,0,1,1,1,1,0,0
201011102251,3149,1289884056859,1289884062120,1289884086471,0,8,1,8,1,0,0
201011102251,3150,1289884101065,1289884108083,1289884132412,0,1,1,1,1,0,0
201011102251,3151,1289884138782,1289884149035,1289884176355,0,8,1,8,1,1,0
201011102251,3152,1289884187071,1289884189998,1289884215207,0,1,1,1,1,0,0
201011102251,3153,1289884221755,1289884225970,1289884250341,0,8,1,8,1,0,0
201011102251,3154,1289884261151,1289884266909,1289884291232,0,1,1,1,1,0,0
201011102251,3155,1289884297113,1289884302854,1289884327082,0,8,1,8,1,0,0
201011102251,3156,1289884336273,1289884343800,1289884374148,0,1,1,1,1,0,0
201011102251,3157,1289884386677,1289884389745,1289884414742,0,8,1,8,1,0,0
201011102251,3158,1289884423627,1289884430690,1289884455569,0,1,1,1,1,0,0
201011102251,3159,1289884461390,1289884466638,1289884490869,0,8,1,8,1,0,0
201011102251,3160,1289884500510,1289884507581,1289884531804,0,1,1,1,1,0,0
201011102251,3161,1289884538271,1289884548522,1289884572661,0,8,1,8,1,0,0
201011102251,3162,1289884582626,1289884589464,1289884613654,0,1,1,1,1,0,0
201011102251,3163,1289884619649,1289884626494,1289884650664,0,8,1,8,1,0,0
201011102251,3164,1289884659786,1289884667441,1289884693070,0,1,1,1,1,0,0
201011102251,3165,1289884699696,1289884708379,1289884733902,0,8,1,8,1,0,0
201011102251,3166,1289884743004,1289884749306,1289884774653,0,1,1,1,1,0,0
201011102251,3167,1289884781025,1289884790243,1289884815187,0,8,1,8,1,0,0
201011102251,3168,1289884824175,1289884831193,1289884855323,0,1,1,1,1,0,0
201011102251,3169,1289884861924,1289884867187,1289884891438,0,8,1,8,1,0,0
201011102251,3170,1289884901061,1289884908150,1289884932312,0,1,1,1,1,0,0
201011102251,3171,1289884943633,1289884954082,1289884978712,0,8,1,8,1,1,0
201011102251,3172,1289884995910,1289885005022,1289885036151,0,1,1,1,1,0,0
201011102251,3173,1289885042732,1289885045992,1289885070938,0,8,1,8,1,0,0
201011102251,3174,1289885079901,1289885086932,1289885111086,0,1,1,1,1,0,0
201011102251,3175,1289885117611,1289885122884,1289885147128,0,8,1,8,1,0,0
201011102251,3176,1289885157326,1289885164077,1289885194358,0,1,1,1,1,0,0
201011102251,3177,1289885200416,1289885210018,1289885234432,0,8,1,8,1,0,0
201011102251,3178,1289885243867,1289885245954,1289885270285,0,1,1,1,1,0,0
201011102251,3179,1289885276577,1289885281902,1289885312236,0,8,1,8,1,0,0
201011102251,3180,1289885321797,1289885328118,1289885352897,0,1,1,1,1,0,0
201011102251,3181,1289885358820,1289885364066,1289885389827,0,8,1,8,1,0,0
201011102251,3182,1289885398945,1289885405269,1289885429958,0,1,1,1,1,0,0
201011102251,3183,1289885436157,1289885441232,1289885466215,0,8,1,8,1,0,0
201011102251,3184,1289885475244,1289885482158,1289885506279,0,1,1,1,1,0,0
201011102251,3185,1289885511986,1289885518279,1289885543022,0,8,1,8,1,0,0
201011102251,3186,1289885552236,1289885559200,1289885583291,0,1,1,1,1,0,0
201011102251,3187,1289885589016,1289885595284,1289885626291,0,8,1,8,1,0,0
201011102251,3188,1289885635229,1289885641519,1289885666260,0,1,1,1,1,0,0
201011102251,3189,1289885672179,1289885677472,1289885701805,0,8,1,8,1,0,0
201011102251,3190,1289885713021,1289885718414,1289885742548,0,1,1,1,1,0,0
201011102251,3191,1289885749249,1289885754346,1289885778561,0,8,1,8,1,0,0
201011102251,3192,1289885788217,1289885795266,1289885819600,0,1,1,1,1,0,0
201011102251,3193,1289885826268,1289885831196,1289885857281,0,8,1,8,1,1,0
201011102251,3194,1289885865583,1289885872316,1289885896604,0,1,1,1,1,0,0
201011102251,3195,1289885902517,1289885908256,1289885987927,0,1,1,1,1,0,0
201011102251,3196,1289885993837,1289885999208,1289886099405,0,8,1,8,1,6,0
201011102251,3197,1289886108371,1289886115184,1289886142513,0,1,1,1,1,0,0
201011102251,3198,1289886148447,1289886156151,1289886185624,0,8,1,8,1,0,0
201011102251,3199,1289886194670,1289886202100,1289886228683,0,1,1,1,1,0,0
201011102251,3200,1289886234788,1289886243050,1289886270953,0,8,1,8,1,0,0
201011102251,3201,1289886280020,1289886288969,1289886313191,0,1,1,1,1,0,0
201011102251,3202,1289886320097,1289886329905,1289886354134,0,8,1,8,1,0,0
201011102251,3203,1289886363359,1289886370842,1289886396408,0,1,1,1,1,0,0
201011102251,3204,1289886403303,1289886411774,1289886437564,0,8,1,8,1,0,0
201011102251,3205,1289886447293,1289886452704,1289886478338,0,1,1,1,1,0,0
201011102251,3206,1289886484345,1289886488644,1289886515897,0,8,1,8,1,0,0
201011102251,3207,1289886525540,1289886534617,1289886559816,0,1,1,1,1,0,0
201011102251,3208,1289886566470,1289886576759,1289886604057,0,8,1,8,1,0,0
201011102251,3209,1289886614388,1289886617700,1289886642426,0,1,1,1,1,0,0
201011102251,3210,1289886648674,1289886653635,1289886681794,0,8,1,8,1,0,0
201011102251,3211,1289886690767,1289886700511,1289886724773,0,1,1,1,1,0,0
201011102251,3212,1289886733921,1289886741453,1289886766187,0,8,1,8,1,0,0
201011102251,3213,1289886775380,1289886782386,1289886808436,0,1,1,1,1,0,0
201011102251,3214,1289886814429,1289886818321,1289886845461,0,8,1,8,1,0,0
201011102251,3215,1289886854585,1289886859250,1289886884749,0,1,1,1,1,0,0
201011102251,3216,1289886892514,1289886900195,1289886925123,0,8,1,8,1,0,0
201011102251,3217,1289886934119,1289886941138,1289886965373,0,1,1,1,1,0,0
201011102251,3218,1289886971913,1289886982068,1289887006438,0,8,1,8,1,0,0
201011102251,3219,1289887015974,1289887018020,1289887042598,0,1,1,1,1,0,0
201011102251,3220,1289887048989,1289887053953,1289887081766,0,8,1,8,1,0,0
201011102251,3221,1289887092400,1289887099888,1289887124100,0,1,1,1,1,0,0
201011102251,3222,1289887130215,1289887135812,1289887163148,0,8,1,8,1,0,0
201011102251,3223,1289887172313,1289887181750,1289887206347,0,1,1,1,1,0,0
201011102251,3224,1289887212107,1289887222697,1289887250531,0,8,1,8,1,0,0
201011102251,3225,1289887261097,1289887263641,1289887289166,0,1,1,1,1,0,0
201011102251,3226,1289887294898,1289887299572,1289887326967,0,8,1,8,1,0,0
201011102251,3227,1289887336108,1289887340495,1289887371633,0,1,1,1,1,0,0
201011102251,3228,1289887377915,1289887386432,1289887410534,0,8,1,8,1,1,0
201011102251,3229,1289887419983,1289887427366,1289887452727,0,1,1,1,1,0,0
201011102251,3230,1289887459312,1289887463301,1289887487532,0,8,1,8,1,0,0
201011102251,3231,1289887496480,1289887504245,1289887552786,0,1,1,1,1,0,0
201011102251,3232,1289887558621,1289887565371,1289887686423,0,1,1,1,1,0,0
201011102251,3233,1289887693012,1289887701314,1289887807311,0,8,1,8,1,6,0
201011102251,3234,1289887816642,1289887827255,1289887854556,0,1,1,1,1,0,0
201011102251,3235,1289887860960,1289887868227,1289887899116,0,8,1,8,1,0,0
201011102251,3236,1289887908189,1289887914471,1289887942325,0,1,1,1,1,0,0
201011102251,3237,1289887948179,1289887955411,1289887982870,0,8,1,8,1,0,0
201011102251,3238,1289887994258,1289888001343,1289888025502,0,1,1,1,1,0,0
201011102251,3239,1289888032110,1289888042276,1289888070534,0,8,1,8,1,0,0
201011102251,3240,1289888080171,1289888088230,1289888112772,0,1,1,1,1,0,0
201011102251,3241,1289888118940,1289888124173,1289888151922,0,8,1,8,1,0,0
